Time,Load,pv,PV,wind
2025-03-16 16:30:00+00:00,5.705,-0.75,-0.75,71228.04998073597
2025-03-16 16:45:00+00:00,5.631,-0.75,-0.75,106591.81650292678
2025-03-16 17:00:00+00:00,5.667,-0.75,-0.75,209508.3152483701
2025-03-16 17:15:00+00:00,5.705,-0.75,-0.75,566174.5358466001
2025-03-16 17:30:00+00:00,5.722,-0.75,-0.75,754418.6294980866
2025-03-16 17:45:00+00:00,5.795,-0.75,-0.75,798497.7458994371
2025-03-16 18:00:00+00:00,6.177,-0.75,-0.75,894162.7770993729
2025-03-16 18:15:00+00:00,6.631,-0.75,-0.75,1358606.5265119215
2025-03-16 18:30:00+00:00,7.321,-0.75,-0.75,1972412.8872372108
2025-03-16 18:45:00+00:00,8.247,-0.75,-0.75,2329093.461178457
2025-03-16 19:00:00+00:00,8.502,-0.75,-0.75,2911006.6937227617
2025-03-16 19:15:00+00:00,8.556,-0.75,-0.75,3693893.7581339274
2025-03-16 19:30:00+00:00,8.574,105.93539290797102,105.93539290584464,4682186.0148114925
2025-03-16 19:45:00+00:00,8.592,1095.44008789832,1095.440087897242,5053413.701899193
2025-03-16 20:00:00+00:00,8.556,2153.6693011430743,2153.66930114578,5860990.193337033
2025-03-16 20:15:00+00:00,8.393,2500.0,2500.0,8138245.341381476
2025-03-16 20:30:00+00:00,8.32,2500.0,2500.0,11142495.723530192
2025-03-16 20:45:00+00:00,8.066,2500.0,2500.0,15260856.747319777
2025-03-16 21:00:00+00:00,7.775,2500.0,2500.0,19118345.33082548
2025-03-16 21:15:00+00:00,7.466,2500.0,2500.0,21766149.576968867
2025-03-16 21:30:00+00:00,7.121,1891.9764573725763,1891.9764573762632,18004548.501479853
2025-03-16 21:45:00+00:00,6.848,1320.3710348001405,1320.3710348005577,13074727.779277788
2025-03-16 22:00:00+00:00,6.503,461.673974807882,461.67397481099454,10347971.205341335
2025-03-16 22:15:00+00:00,6.249,-0.75,-0.75,12738608.369206604
2025-03-16 22:30:00+00:00,5.976,-0.75,-0.75,14669682.02019456
2025-03-16 22:45:00+00:00,5.723,-0.75,-0.75,12343694.077807164
2025-03-16 23:00:00+00:00,5.523,-0.75,-0.75,10698345.877251
2025-03-16 23:15:00+00:00,5.341,-0.75,-0.75,11925886.204297619
2025-03-16 23:30:00+00:00,5.158,-0.75,-0.75,14303592.829906493
2025-03-16 23:45:00+00:00,5.087,-0.75,-0.75,15994075.745264549
2025-03-17 00:00:00+00:00,4.923,-0.75,-0.75,16938852.25425413
2025-03-17 00:15:00+00:00,4.887,-0.75,-0.75,16401477.445087684
2025-03-17 00:30:00+00:00,4.778,-0.75,-0.75,14984780.959419198
2025-03-17 00:45:00+00:00,4.724,-0.75,-0.75,13448205.352883216
2025-03-17 01:00:00+00:00,4.651,-0.75,-0.75,11736181.65799428
2025-03-17 01:15:00+00:00,4.633,-0.75,-0.75,11395379.469764207
2025-03-17 01:30:00+00:00,4.578,47.7686879847368,47.7686879843698,12262109.676105676
2025-03-17 01:45:00+00:00,4.541,441.2089547829496,441.20895478282625,12094986.52670185
2025-03-17 02:00:00+00:00,4.505,866.202760131167,866.2027601308695,15827472.904545058
2025-03-17 02:15:00+00:00,4.469,1278.851978854278,1278.8519788554297,21795731.816924326
2025-03-17 02:30:00+00:00,4.487,1741.5978904851345,1741.597890484779,23244228.13404419
2025-03-17 02:45:00+00:00,4.488,1428.0047441726656,1428.0047441773534,27446155.510776084
2025-03-17 03:00:00+00:00,4.451,1441.1589796501285,1441.158979649141,26747333.737152778
2025-03-17 03:15:00+00:00,4.45,889.105901873022,889.1059018734079,25587296.554620337
2025-03-17 03:30:00+00:00,4.451,662.2218291532276,662.2218291490849,20599265.849817913
2025-03-17 03:45:00+00:00,4.451,365.3220401637879,365.3220401646031,14799030.75911669
2025-03-17 04:00:00+00:00,4.487,87.28544016717541,87.28544016774798,14121796.975604828
2025-03-17 04:15:00+00:00,4.506,-0.75,-0.75,9727064.72427093
2025-03-17 04:30:00+00:00,4.541,-0.75,-0.75,9778277.452151107
2025-03-17 04:45:00+00:00,4.668,-0.75,-0.75,9875191.22419341
2025-03-17 05:00:00+00:00,4.687,-0.75,-0.75,8407705.434263712
2025-03-17 05:15:00+00:00,4.941,-0.75,-0.75,6584180.1863808045
2025-03-17 05:30:00+00:00,4.904,-0.75,-0.75,6300481.577226947
2025-03-17 05:45:00+00:00,4.923,-0.75,-0.75,5839065.461880483
2025-03-17 06:00:00+00:00,4.851,-0.75,-0.75,5532725.650231209
2025-03-17 06:15:00+00:00,4.596,-0.75,-0.75,5255914.253501069
2025-03-17 06:30:00+00:00,4.486,-0.75,-0.75,5329105.5378741035
2025-03-17 06:45:00+00:00,4.341,-0.75,-0.75,5847462.167544696
2025-03-17 07:00:00+00:00,4.305,-0.75,-0.75,6051642.0602794085
2025-03-17 07:15:00+00:00,4.541,-0.75,-0.75,5855905.521573703
2025-03-17 07:30:00+00:00,4.723,38.44273640362933,38.442736405030054,5505902.840470534
2025-03-17 07:45:00+00:00,4.977,362.2032567264727,362.2032567248879,3585389.6616064087
2025-03-17 08:00:00+00:00,5.196,962.7740134535612,962.7740134535125,2860683.873109562
2025-03-17 08:15:00+00:00,5.377,1364.31869028938,1364.318690289992,2786735.449892448
2025-03-17 08:30:00+00:00,5.486,2500.0,2500.0,3110695.9013897143
2025-03-17 08:45:00+00:00,5.65,2500.0,2500.0,3197881.6952030975
2025-03-17 09:00:00+00:00,5.759,2500.0,2500.0,3527405.7441585553
2025-03-17 09:15:00+00:00,5.922,2500.0,2500.0,4292252.333438519
2025-03-17 09:30:00+00:00,5.958,2276.7918019116187,2276.7918019114386,2843230.2080024173
2025-03-17 09:45:00+00:00,6.067,1457.9513866808595,1457.9513866818647,4875263.596723531
2025-03-17 10:00:00+00:00,5.957,354.40749962949303,354.40749963516504,6423116.5399534665
2025-03-17 10:15:00+00:00,5.885,-0.75,-0.75,6181291.41682421
2025-03-17 10:30:00+00:00,5.976,-0.75,-0.75,6391730.563225705
2025-03-17 10:45:00+00:00,5.976,-0.75,-0.75,5702945.533390673
2025-03-17 11:00:00+00:00,5.94,-0.75,-0.75,5999489.188431705
2025-03-17 11:15:00+00:00,5.867,-0.75,-0.75,5414798.58401385
2025-03-17 11:30:00+00:00,5.812,-0.75,-0.75,4817326.327640481
2025-03-17 11:45:00+00:00,5.922,-0.75,-0.75,4614732.479309003
2025-03-17 12:00:00+00:00,5.904,-0.75,-0.75,4675608.595374529
2025-03-17 12:15:00+00:00,5.813,-0.75,-0.75,5092784.92179138
2025-03-17 12:30:00+00:00,5.685,-0.75,-0.75,5280871.128669693
2025-03-17 12:45:00+00:00,5.54,-0.75,-0.75,4834073.0906041
2025-03-17 13:00:00+00:00,5.431,-0.75,-0.75,6502423.544563126
2025-03-17 13:15:00+00:00,5.395,-0.75,-0.75,8927181.624689529
2025-03-17 13:30:00+00:00,5.414,66.46014241473348,66.46014241369731,10277544.135610752
2025-03-17 13:45:00+00:00,5.359,699.6083875814862,699.6083875809386,8258354.11573722
2025-03-17 14:00:00+00:00,5.233,1617.1574680699362,1617.1574680699175,10290634.38444111
2025-03-17 14:15:00+00:00,5.141,2484.109250001234,2484.1092499999713,6074966.242679996
2025-03-17 14:30:00+00:00,5.141,2500.0,2500.0,11629726.501182262
2025-03-17 14:45:00+00:00,5.142,2500.0,2500.0,16851128.21007766
2025-03-17 15:00:00+00:00,5.067,2500.0,2500.0,15932159.011830386
2025-03-17 15:15:00+00:00,5.122,2500.0,2500.0,10174812.475199401
2025-03-17 15:30:00+00:00,5.177,2257.03197798777,2257.03197804466,5999255.9466077
2025-03-17 15:45:00+00:00,5.323,1211.4968576792014,1211.496857675938,7027641.072195242
2025-03-17 16:00:00+00:00,5.432,305.4448225508356,305.4448225518998,8851395.9735664
2025-03-17 16:15:00+00:00,5.485,-0.75,-0.75,8359478.201730812
2025-03-17 16:30:00+00:00,5.45,-0.75,-0.75,7751891.622979015
2025-03-17 16:45:00+00:00,5.486,-0.75,-0.75,6832818.362994872
2025-03-17 17:00:00+00:00,5.487,-0.75,-0.75,5858191.291448963
2025-03-17 17:15:00+00:00,5.614,-0.75,-0.75,5063069.913413039
2025-03-17 17:30:00+00:00,5.649,-0.75,-0.75,3953911.7435356434
2025-03-17 17:45:00+00:00,5.868,-0.75,-0.75,2533686.012524875
2025-03-17 18:00:00+00:00,6.085,-0.75,-0.75,1600690.0098154647
2025-03-17 18:15:00+00:00,6.466,-0.75,-0.75,1210968.040251976
2025-03-17 18:30:00+00:00,7.32,-0.75,-0.75,1157573.604233406
2025-03-17 18:45:00+00:00,8.247,-0.75,-0.75,1435569.1517623411
2025-03-17 19:00:00+00:00,8.465,-0.75,-0.75,1873489.647172701
2025-03-17 19:15:00+00:00,8.592,-0.75,-0.75,1998277.6113515822
2025-03-17 19:30:00+00:00,8.61,56.45317461697128,56.45317461712628,2119649.4798927153
2025-03-17 19:45:00+00:00,8.592,683.6743582457108,683.6743582435777,2498290.66864805
2025-03-17 20:00:00+00:00,8.593,1467.730186035452,1467.73018604643,2673946.8804747295
2025-03-17 20:15:00+00:00,8.393,2202.1546723528395,2202.1546723531983,2751139.1592134014
2025-03-17 20:30:00+00:00,8.265,2500.0,2500.0,3857862.760410038
2025-03-17 20:45:00+00:00,8.102,2500.0,2500.0,3382982.406734136
2025-03-17 21:00:00+00:00,7.811,2321.684255975201,2321.684255970979,2821929.846967053
2025-03-17 21:15:00+00:00,7.594,2171.391288339139,2171.3912883428216,1735697.5542215556
2025-03-17 21:30:00+00:00,7.248,1635.5914284824753,1635.5914284883236,1402183.275907721
2025-03-17 21:45:00+00:00,6.921,863.3690640573352,863.3690640591943,2164001.309811365
2025-03-17 22:00:00+00:00,6.721,189.8786766723163,189.8786766705193,2168565.6728903726
2025-03-17 22:15:00+00:00,6.431,-0.75,-0.75,1878513.317228211
2025-03-17 22:30:00+00:00,6.067,-0.75,-0.75,751031.240546371
2025-03-17 22:45:00+00:00,5.795,-0.75,-0.75,464323.2138068784
2025-03-17 23:00:00+00:00,5.576,-0.75,-0.75,240511.5361623781
2025-03-17 23:15:00+00:00,5.414,-0.75,-0.75,160735.65568087075
2025-03-17 23:30:00+00:00,5.214,-0.75,-0.75,151048.90427035876
2025-03-17 23:45:00+00:00,5.105,-0.75,-0.75,68072.70674110818
2025-03-18 00:00:00+00:00,4.996,-0.75,-0.75,138348.58792526106
2025-03-18 00:15:00+00:00,4.905,-0.75,-0.75,232488.0174165763
2025-03-18 00:30:00+00:00,4.778,-0.75,-0.75,93499.175448732
2025-03-18 00:45:00+00:00,4.724,-0.75,-0.75,38231.86738899217
2025-03-18 01:00:00+00:00,4.687,-0.75,-0.75,0.0
2025-03-18 01:15:00+00:00,4.615,-0.75,-0.75,0.0
2025-03-18 01:30:00+00:00,4.633,50.3506070563719,50.35060705515526,89040.0702185074
2025-03-18 01:45:00+00:00,4.578,589.9684445248303,589.9684445243959,941729.75585355
2025-03-18 02:00:00+00:00,4.578,1265.435413524244,1265.435413524129,296661.814039969
2025-03-18 02:15:00+00:00,4.579,1867.6550098412656,1867.655009854402,0.0
2025-03-18 02:30:00+00:00,4.542,2500.0,2500.0,255080.17932335832
2025-03-18 02:45:00+00:00,4.506,2477.757143421209,2477.757143467994,866762.2452823175
2025-03-18 03:00:00+00:00,4.542,2500.0,2500.0,434339.080246989
2025-03-18 03:15:00+00:00,4.524,2500.0,2500.0,305704.42013988807
2025-03-18 03:30:00+00:00,4.542,1618.0503550182923,1618.050355016621,127368.28051821665
2025-03-18 03:45:00+00:00,4.488,997.7363769304252,997.7363769307442,155981.66982010295
2025-03-18 04:00:00+00:00,4.578,261.49053815614053,261.49053815283077,905889.4583432364
2025-03-18 04:15:00+00:00,4.578,-0.75,-0.75,797679.6053475403
2025-03-18 04:30:00+00:00,4.633,-0.75,-0.75,302460.56461833004
2025-03-18 04:45:00+00:00,4.76,-0.75,-0.75,107041.55458408679
2025-03-18 05:00:00+00:00,4.869,-0.75,-0.75,118036.21533414691
2025-03-18 05:15:00+00:00,5.033,-0.75,-0.75,218866.69489463515
2025-03-18 05:30:00+00:00,5.087,-0.75,-0.75,484992.0277495501
2025-03-18 05:45:00+00:00,5.069,-0.75,-0.75,703995.3354837769
2025-03-18 06:00:00+00:00,5.069,-0.75,-0.75,525367.981652839
2025-03-18 06:15:00+00:00,4.868,-0.75,-0.75,138281.60565785423
2025-03-18 06:30:00+00:00,4.815,-0.75,-0.75,157567.7142233426
2025-03-18 06:45:00+00:00,4.632,-0.75,-0.75,389743.24349707115
2025-03-18 07:00:00+00:00,4.614,-0.75,-0.75,156347.68006700437
2025-03-18 07:15:00+00:00,4.706,-0.75,-0.75,93922.59906769649
2025-03-18 07:30:00+00:00,4.905,61.84852887632636,61.848528872884415,291968.27087382105
2025-03-18 07:45:00+00:00,4.995,1009.0466613069552,1009.04666130622,475188.6944697969
2025-03-18 08:00:00+00:00,5.214,2109.783425196984,2109.7834252099283,240324.9427031727
2025-03-18 08:15:00+00:00,5.467,2500.0,2500.0,272175.0108551098
2025-03-18 08:30:00+00:00,5.632,2500.0,2500.0,771656.9944599953
2025-03-18 08:45:00+00:00,5.703,2500.0,2500.0,3764286.1406188924
2025-03-18 09:00:00+00:00,5.813,2500.0,2500.0,5310772.730507244
2025-03-18 09:15:00+00:00,5.922,2500.0,2500.0,4497598.435293267
2025-03-18 09:30:00+00:00,6.067,2500.0,2500.0,7032234.14196028
2025-03-18 09:45:00+00:00,6.049,1820.244628971808,1820.2446289826607,4585903.789861881
2025-03-18 10:00:00+00:00,6.085,469.11699846470856,469.11699846290736,6732765.9932797905
2025-03-18 10:15:00+00:00,6.158,-0.75,-0.75,9021645.759523813
2025-03-18 10:30:00+00:00,5.994,-0.75,-0.75,11625668.093444554
2025-03-18 10:45:00+00:00,6.049,-0.75,-0.75,10854739.902750552
2025-03-18 11:00:00+00:00,5.923,-0.75,-0.75,12409669.218979029
2025-03-18 11:15:00+00:00,5.886,-0.75,-0.75,16381393.529872905
2025-03-18 11:30:00+00:00,5.741,-0.75,-0.75,16871420.24876617
2025-03-18 11:45:00+00:00,5.705,-0.75,-0.75,18033373.60259122
2025-03-18 12:00:00+00:00,5.831,-0.75,-0.75,19873144.579994414
2025-03-18 12:15:00+00:00,5.812,-0.75,-0.75,18101429.978500374
2025-03-18 12:30:00+00:00,5.796,-0.75,-0.75,16511991.009637406
2025-03-18 12:45:00+00:00,5.777,-0.75,-0.75,18294047.194774296
2025-03-18 13:00:00+00:00,5.595,-0.75,-0.75,23764177.984789528
2025-03-18 13:15:00+00:00,5.577,-0.75,-0.75,28716426.36766946
2025-03-18 13:30:00+00:00,5.576,67.57897479494326,67.57897479434324,37381309.89278605
2025-03-18 13:45:00+00:00,5.395,966.5081494872225,966.5081494864444,39171797.851850554
2025-03-18 14:00:00+00:00,5.432,1732.096398959919,1732.096398945099,51874991.35186777
2025-03-18 14:15:00+00:00,5.467,2445.2711759434665,2445.271175917447,60626638.13705693
2025-03-18 14:30:00+00:00,5.486,2500.0,2500.0,64035115.597444534
2025-03-18 14:45:00+00:00,5.359,2500.0,2500.0,64069850.68754263
2025-03-18 15:00:00+00:00,5.376,2500.0,2500.0,63681269.80874889
2025-03-18 15:15:00+00:00,5.504,2500.0,2500.0,64429581.34687472
2025-03-18 15:30:00+00:00,5.541,2500.0,2500.0,62718842.27618569
2025-03-18 15:45:00+00:00,5.631,1584.0117803675378,1584.0117803696796,59597632.622915216
2025-03-18 16:00:00+00:00,5.667,358.2033233298344,358.2033233307285,55804951.022921585
2025-03-18 16:15:00+00:00,5.577,-0.75,-0.75,52865178.249823436
2025-03-18 16:30:00+00:00,5.595,-0.75,-0.75,48973014.01350908
2025-03-18 16:45:00+00:00,5.486,-0.75,-0.75,43628546.74159672
2025-03-18 17:00:00+00:00,5.522,-0.75,-0.75,33925139.72133893
2025-03-18 17:15:00+00:00,5.632,-0.75,-0.75,25584196.232528925
2025-03-18 17:30:00+00:00,5.758,-0.75,-0.75,25217195.604959354
2025-03-18 17:45:00+00:00,5.868,-0.75,-0.75,19864489.514155928
2025-03-18 18:00:00+00:00,6.122,-0.75,-0.75,16461625.128995158
2025-03-18 18:15:00+00:00,6.703,-0.75,-0.75,16480876.55031502
2025-03-18 18:30:00+00:00,7.266,-0.75,-0.75,24198223.077585638
2025-03-18 18:45:00+00:00,8.247,-0.75,-0.75,51485782.00856036
2025-03-18 19:00:00+00:00,8.465,-0.75,-0.75,62999198.948640734
2025-03-18 19:15:00+00:00,8.647,-0.75,-0.75,64800000.0
2025-03-18 19:30:00+00:00,8.629,60.11002532597969,60.11002532553623,64541286.23889475
2025-03-18 19:45:00+00:00,8.574,1067.3868622707655,1067.3868622697833,62974582.96536872
2025-03-18 20:00:00+00:00,8.592,2208.771532213114,2208.7715321986575,61630238.23406079
2025-03-18 20:15:00+00:00,8.465,2500.0,2500.0,61989272.75625662
2025-03-18 20:30:00+00:00,8.284,2500.0,2500.0,64800000.0
2025-03-18 20:45:00+00:00,8.12,2500.0,2500.0,64800000.0
2025-03-18 21:00:00+00:00,7.866,2500.0,2500.0,64800000.0
2025-03-18 21:15:00+00:00,7.611,2500.0,2500.0,64800000.0
2025-03-18 21:30:00+00:00,7.266,2500.0,2500.0,64800000.0
2025-03-18 21:45:00+00:00,7.048,2007.6182006246115,2007.6182006329584,64800000.0
2025-03-18 22:00:00+00:00,6.721,596.6221701348293,596.6221701366815,64800000.0
2025-03-18 22:15:00+00:00,6.394,-0.75,-0.75,64800000.0
2025-03-18 22:30:00+00:00,6.158,-0.75,-0.75,64800000.0
2025-03-18 22:45:00+00:00,5.796,-0.75,-0.75,64800000.0
2025-03-18 23:00:00+00:00,5.722,-0.75,-0.75,64800000.0
2025-03-18 23:15:00+00:00,5.396,-0.75,-0.75,64800000.0
2025-03-18 23:30:00+00:00,5.25,-0.75,-0.75,64800000.0
2025-03-18 23:45:00+00:00,5.123,-0.75,-0.75,64800000.0
2025-03-19 00:00:00+00:00,5.032,-0.75,-0.75,64800000.0
2025-03-19 00:15:00+00:00,4.905,-0.75,-0.75,64800000.0
2025-03-19 00:30:00+00:00,4.814,-0.75,-0.75,64800000.0
2025-03-19 00:45:00+00:00,4.742,-0.75,-0.75,64800000.0
2025-03-19 01:00:00+00:00,4.724,-0.75,-0.75,64800000.0
2025-03-19 01:15:00+00:00,4.705,-0.75,-0.75,64800000.0
2025-03-19 01:30:00+00:00,4.688,51.01774968763608,51.01774968509211,64800000.0
2025-03-19 01:45:00+00:00,4.651,984.31205833911,984.3120583389187,64800000.0
2025-03-19 02:00:00+00:00,4.597,2038.913608301977,2038.9136082976577,64800000.0
2025-03-19 02:15:00+00:00,4.56,2500.0,2500.0,64800000.0
2025-03-19 02:30:00+00:00,4.614,2500.0,2500.0,64800000.0
2025-03-19 02:45:00+00:00,4.524,2500.0,2500.0,63896821.13748783
2025-03-19 03:00:00+00:00,4.524,2500.0,2500.0,62071259.05156255
2025-03-19 03:15:00+00:00,4.542,2500.0,2500.0,61745552.99184927
2025-03-19 03:30:00+00:00,4.56,2500.0,2500.0,62264555.52195558
2025-03-19 03:45:00+00:00,4.56,1702.3105896175898,1702.3105896138354,63045847.313441895
2025-03-19 04:00:00+00:00,4.56,370.8223582211929,370.8223582207482,61458213.4180171
2025-03-19 04:15:00+00:00,4.56,-0.75,-0.75,56314372.69656486
2025-03-19 04:30:00+00:00,4.633,-0.75,-0.75,55506308.191464506
2025-03-19 04:45:00+00:00,4.815,-0.75,-0.75,59903875.54949913
2025-03-19 05:00:00+00:00,4.923,-0.75,-0.75,61946083.54712225
2025-03-19 05:15:00+00:00,5.032,-0.75,-0.75,63058872.972228676
2025-03-19 05:30:00+00:00,5.051,-0.75,-0.75,64126223.44223697
2025-03-19 05:45:00+00:00,5.087,-0.75,-0.75,62539712.55534921
2025-03-19 06:00:00+00:00,5.16,-0.75,-0.75,60083220.57048085
2025-03-19 06:15:00+00:00,4.813,-0.75,-0.75,55090789.67616597
2025-03-19 06:30:00+00:00,4.814,-0.75,-0.75,26984379.75927357
2025-03-19 06:45:00+00:00,4.65,-0.75,-0.75,16093454.703969805
2025-03-19 07:00:00+00:00,4.632,-0.75,-0.75,17922131.605883457
2025-03-19 07:15:00+00:00,4.742,-0.75,-0.75,14337829.141334794
2025-03-19 07:30:00+00:00,4.995,41.11834793284658,41.11834793229525,10800082.372546595
2025-03-19 07:45:00+00:00,5.231,702.7420661726132,702.7420661691292,10434933.326226065
2025-03-19 08:00:00+00:00,5.25,1443.73636101995,1443.7363610172736,13325308.441646658
2025-03-19 08:15:00+00:00,5.432,2133.262806447642,2133.262806469691,21435448.553886123
2025-03-19 08:30:00+00:00,5.741,2500.0,2500.0,23760560.942349564
2025-03-19 08:45:00+00:00,5.903,2500.0,2500.0,25309559.36726567
2025-03-19 09:00:00+00:00,6.012,2500.0,2500.0,26513130.23916487
2025-03-19 09:15:00+00:00,6.084,2500.0,2500.0,19073519.840587307
2025-03-19 09:30:00+00:00,6.085,2262.816562511652,2262.8165625288702,21304459.945524443
2025-03-19 09:45:00+00:00,6.067,1457.7820166726265,1457.7820166735771,20816030.036041677
2025-03-19 10:00:00+00:00,6.121,313.8354376018462,313.8354376002874,10452157.337844957
2025-03-19 10:15:00+00:00,6.085,-0.75,-0.75,2881611.0472265175
2025-03-19 10:30:00+00:00,5.94,-0.75,-0.75,1003219.4773329983
2025-03-19 10:45:00+00:00,5.939,-0.75,-0.75,673150.0013429426
2025-03-19 11:00:00+00:00,5.849,-0.75,-0.75,366806.60135791183
2025-03-19 11:15:00+00:00,5.913,-0.75,-0.75,150101.5836313196
2025-03-19 11:30:00+00:00,5.886,-0.75,-0.75,29944.964798852212
2025-03-19 11:45:00+00:00,5.849,-0.75,-0.75,0.0
2025-03-19 12:00:00+00:00,5.849,-0.75,-0.75,31857.06931093293
2025-03-19 12:15:00+00:00,5.795,-0.75,-0.75,148218.90347242117
2025-03-19 12:30:00+00:00,5.831,-0.75,-0.75,385150.17373203277
2025-03-19 12:45:00+00:00,5.776,-0.75,-0.75,465083.9409867129
2025-03-19 13:00:00+00:00,5.613,-0.75,-0.75,632630.5140094958
2025-03-19 13:15:00+00:00,5.541,-0.75,-0.75,965829.0187769843
2025-03-19 13:30:00+00:00,5.63,40.201222431645405,40.20122243261788,1783637.7198941421
2025-03-19 13:45:00+00:00,5.485,577.5542408014239,577.5542408013339,2635393.8011344406
2025-03-19 14:00:00+00:00,5.469,1287.5055916740944,1287.5055916724582,3721369.6450018166
2025-03-19 14:15:00+00:00,5.395,1830.0888245139429,1830.0888245233523,11832022.51764616
2025-03-19 14:30:00+00:00,5.358,2262.824399183249,2262.824399206898,18486525.524615426
2025-03-19 14:45:00+00:00,5.358,2414.784544728397,2414.784544715805,20269339.90725802
2025-03-19 15:00:00+00:00,5.432,2500.0,2500.0,20332379.789783165
2025-03-19 15:15:00+00:00,5.485,2500.0,2500.0,18382664.7345535
2025-03-19 15:30:00+00:00,5.45,2045.90496993634,2045.9049699510524,16403350.55635124
2025-03-19 15:45:00+00:00,5.558,1137.0991064577406,1137.0991064564594,12935285.051879834
2025-03-19 16:00:00+00:00,5.666,202.44206118671767,202.4420611870936,11952421.947197977
2025-03-19 16:15:00+00:00,5.723,-0.75,-0.75,14365925.810288113
2025-03-19 16:30:00+00:00,5.74,-0.75,-0.75,17940862.71851899
2025-03-19 16:45:00+00:00,5.649,-0.75,-0.75,19375413.70423746
2025-03-19 17:00:00+00:00,5.812,-0.75,-0.75,20990939.874031547
2025-03-19 17:15:00+00:00,5.886,-0.75,-0.75,19691904.917734616
2025-03-19 17:30:00+00:00,5.976,-0.75,-0.75,16252044.79095077
2025-03-19 17:45:00+00:00,6.103,-0.75,-0.75,11792374.995900916
2025-03-19 18:00:00+00:00,6.34,-0.75,-0.75,11167145.197935896
2025-03-19 18:15:00+00:00,6.685,-0.75,-0.75,10488212.9355005
2025-03-19 18:30:00+00:00,7.412,-0.75,-0.75,10652568.28192612
2025-03-19 18:45:00+00:00,8.283,-0.75,-0.75,10139292.735683102
2025-03-19 19:00:00+00:00,8.483,-0.75,-0.75,7266940.006953733
2025-03-19 19:15:00+00:00,8.519,-0.75,-0.75,3928581.6814486086
2025-03-19 19:30:00+00:00,8.592,30.96603301237168,30.966033014396235,2458933.8020988787
2025-03-19 19:45:00+00:00,8.683,827.0191462863224,827.0191462829952,1047800.9607399001
2025-03-19 20:00:00+00:00,8.701,1843.3935307888523,1843.393530794532,378303.6291135231
2025-03-19 20:15:00+00:00,8.519,2500.0,2500.0,707913.7981270753
2025-03-19 20:30:00+00:00,8.411,2500.0,2500.0,560246.6051810978
2025-03-19 20:45:00+00:00,8.138,2500.0,2500.0,97403.28474901449
2025-03-19 21:00:00+00:00,7.92,2500.0,2500.0,0.0
2025-03-19 21:15:00+00:00,7.629,2500.0,2500.0,25566.23828951583
2025-03-19 21:30:00+00:00,7.375,2500.0,2500.0,113935.94367931598
2025-03-19 21:45:00+00:00,6.994,1534.5757947338154,1534.575794742285,358223.3022344968
2025-03-19 22:00:00+00:00,6.721,249.73847099792928,249.7384709976929,310756.79688143014
2025-03-19 22:15:00+00:00,6.376,-0.75,-0.75,111172.92514878514
2025-03-19 22:30:00+00:00,6.121,-0.75,-0.75,69861.37250325349
2025-03-19 22:45:00+00:00,5.885,-0.75,-0.75,123849.31925552333
2025-03-19 23:00:00+00:00,5.667,-0.75,-0.75,123246.47884886208
2025-03-19 23:15:00+00:00,5.503,-0.75,-0.75,7509.254330942276
2025-03-19 23:30:00+00:00,5.322,-0.75,-0.75,0.0
2025-03-19 23:45:00+00:00,5.141,-0.75,-0.75,160793.06905293395
2025-03-20 00:00:00+00:00,5.05,-0.75,-0.75,903119.2631411974
2025-03-20 00:15:00+00:00,4.922,-0.75,-0.75,339262.5361106987
2025-03-20 00:30:00+00:00,4.923,-0.75,-0.75,43951.1961359991
2025-03-20 00:45:00+00:00,4.868,-0.75,-0.75,0.0
2025-03-20 01:00:00+00:00,4.832,-0.75,-0.75,466217.8550849569
2025-03-20 01:15:00+00:00,4.814,-0.75,-0.75,1794948.154190548
2025-03-20 01:30:00+00:00,4.778,30.76107544218321,30.7610754401254,2279430.894343981
2025-03-20 01:45:00+00:00,4.742,447.8033442639757,447.8033442605977,1771552.2050748854
2025-03-20 02:00:00+00:00,4.706,1109.685549881833,1109.6855498808504,2070130.4464883967
2025-03-20 02:15:00+00:00,4.742,1653.125328998002,1653.1253289938136,2454541.679136061
2025-03-20 02:30:00+00:00,4.723,1772.9752889063989,1772.975288932255,2918240.7786026974
2025-03-20 02:45:00+00:00,4.705,1614.5266726899604,1614.5266726902096,2858215.098110856
2025-03-20 03:00:00+00:00,4.669,1544.447087242313,1544.4470872407862,2029625.3124979679
2025-03-20 03:15:00+00:00,4.633,1484.9627054197958,1484.9627054144073,936462.0789667717
2025-03-20 03:30:00+00:00,4.633,1209.2543218914827,1209.2543218892588,361754.2246163698
2025-03-20 03:45:00+00:00,4.614,649.0838503841043,649.0838503859159,283370.6184073901
2025-03-20 04:00:00+00:00,4.687,146.9428591114931,146.94285911023093,410340.2907246642
2025-03-20 04:15:00+00:00,4.778,-0.75,-0.75,763317.702167848
2025-03-20 04:30:00+00:00,4.76,-0.75,-0.75,1009994.2552364299
2025-03-20 04:45:00+00:00,4.869,-0.75,-0.75,979306.8078687682
2025-03-20 05:00:00+00:00,5.087,-0.75,-0.75,855537.9310440052
2025-03-20 05:15:00+00:00,5.142,-0.75,-0.75,653026.6144348686
2025-03-20 05:30:00+00:00,5.196,-0.75,-0.75,768025.5986770124
2025-03-20 05:45:00+00:00,5.25,-0.75,-0.75,1012793.1571244997
