datetime,ghi,dni,dhi,temp_air,wind_speed
2023-10-21 18:00:00,0.0,0.0,0.0,12.93,2.61
2023-10-21 19:00:00,0.0,0.0,0.0,12.3,2.76
2023-10-21 20:00:00,0.0,0.0,0.0,11.77,2.95
2023-10-21 21:00:00,0.0,0.0,0.0,11.35,3.18
2023-10-21 22:00:00,0.0,0.0,0.0,11.1,3.51
2023-10-21 23:00:00,0.0,0.0,0.0,11.03,3.97
2023-10-22 00:00:00,0.0,0.0,0.0,11.08,4.51
2023-10-22 01:00:00,0.0,0.0,0.0,11.15,4.98
2023-10-22 02:00:00,0.0,0.0,0.0,11.09,5.29
2023-10-22 03:00:00,0.0,0.0,0.0,11.01,5.78
2023-10-22 04:00:00,0.0,0.0,0.0,10.82,6.11
2023-10-22 05:00:00,0.0,0.0,0.0,10.56,6.21
2023-10-22 06:00:00,32.22,38.83,30.88,10.42,6.37
2023-10-22 07:00:00,209.9,399.51,97.64,11.97,7.39
2023-10-22 08:00:00,411.12,613.23,132.55,14.89,7.7
2023-10-22 09:00:00,584.58,734.42,149.14,18.35,8.39
2023-10-22 10:00:00,701.97,796.09,158.02,21.74,9.25
2023-10-22 11:00:00,750.97,811.81,158.69,24.17,10.13
2023-10-22 12:00:00,729.95,805.63,156.21,25.66,10.4
2023-10-22 13:00:00,638.72,739.32,164.91,26.57,10.62
2023-10-22 14:00:00,481.85,604.93,165.56,26.72,10.85
2023-10-22 15:00:00,280.88,394.86,135.81,25.92,10.74
2023-10-22 16:00:00,88.9,96.56,69.46,24.18,9.32
2023-10-22 17:00:00,0.0,0.0,0.0,21.1,6.96
2023-10-22 18:00:00,0.0,0.0,0.0,19.29,6.58
2023-10-22 19:00:00,0.0,0.0,0.0,18.16,6.25
2023-10-22 20:00:00,0.0,0.0,0.0,16.97,5.77
2023-10-22 21:00:00,0.0,0.0,0.0,16.36,5.85
2023-10-22 22:00:00,0.0,0.0,0.0,15.94,5.8
2023-10-22 23:00:00,0.0,0.0,0.0,15.34,5.3
2023-10-23 00:00:00,0.0,0.0,0.0,14.63,4.7
2023-10-23 01:00:00,0.0,0.0,0.0,14.12,4.48
2023-10-23 02:00:00,0.0,0.0,0.0,13.69,4.32
2023-10-23 03:00:00,0.0,0.0,0.0,13.25,4.12
2023-10-23 04:00:00,0.0,0.0,0.0,13.02,4.01
2023-10-23 05:00:00,0.0,0.0,0.0,12.9,3.88
2023-10-23 06:00:00,27.02,10.48,28.49,12.83,3.9
2023-10-23 07:00:00,157.12,77.66,125.79,15.9,5.14
2023-10-23 08:00:00,299.8,93.97,243.06,18.63,5.58
2023-10-23 09:00:00,418.3,73.05,336.29,22.0,8.29
2023-10-23 10:00:00,425.92,25.0,351.05,24.23,10.33
2023-10-23 11:00:00,512.85,58.59,386.68,25.87,11.65
2023-10-23 12:00:00,542.55,223.9,320.59,26.56,12.29
2023-10-23 13:00:00,327.6,24.09,265.71,25.98,12.51
2023-10-23 14:00:00,240.2,54.47,190.3,24.95,11.89
2023-10-23 15:00:00,153.9,55.59,130.93,24.0,10.99
2023-10-23 16:00:00,60.65,11.04,54.02,22.67,9.96
2023-10-23 17:00:00,0.0,0.0,0.0,21.09,9.18
2023-10-23 18:00:00,0.0,0.0,0.0,19.69,8.9
2023-10-23 19:00:00,0.0,0.0,0.0,18.62,8.59
2023-10-23 20:00:00,0.0,0.0,0.0,18.04,8.94
2023-10-23 21:00:00,0.0,0.0,0.0,17.79,8.96
2023-10-23 22:00:00,0.0,0.0,0.0,17.6,8.08
2023-10-23 23:00:00,0.0,0.0,0.0,17.29,6.81
2023-10-24 00:00:00,0.0,0.0,0.0,17.02,6.07
2023-10-24 01:00:00,0.0,0.0,0.0,16.57,4.5
2023-10-24 02:00:00,0.0,0.0,0.0,16.25,3.95
2023-10-24 03:00:00,0.0,0.0,0.0,16.16,3.97
2023-10-24 04:00:00,0.0,0.0,0.0,15.85,3.31
2023-10-24 05:00:00,0.0,0.0,0.0,15.32,2.65
2023-10-24 06:00:00,16.9,3.72,17.97,14.93,2.84
2023-10-24 07:00:00,119.9,48.93,99.06,15.25,3.61
2023-10-24 08:00:00,247.93,91.4,200.0,16.03,3.41
2023-10-24 09:00:00,376.0,145.22,268.11,17.36,3.11
2023-10-24 10:00:00,456.42,264.47,268.21,18.9,3.66
2023-10-24 11:00:00,424.65,34.54,335.18,20.27,5.09
2023-10-24 12:00:00,419.27,78.84,300.37,20.94,6.02
2023-10-24 13:00:00,368.88,51.62,283.85,20.93,6.29
2023-10-24 14:00:00,276.75,136.14,203.66,20.81,5.97
2023-10-24 15:00:00,170.82,137.84,127.17,20.72,5.45
2023-10-24 16:00:00,64.9,100.43,43.98,19.98,3.98
2023-10-24 17:00:00,0.0,0.0,0.0,17.52,2.58
2023-10-24 18:00:00,0.0,0.0,0.0,16.14,2.76
2023-10-24 19:00:00,0.0,0.0,0.0,14.91,3.1
2023-10-24 20:00:00,0.0,0.0,0.0,13.44,3.45
2023-10-24 21:00:00,0.0,0.0,0.0,12.01,3.44
2023-10-24 22:00:00,0.0,0.0,0.0,10.88,3.27
2023-10-24 23:00:00,0.0,0.0,0.0,10.05,2.71
2023-10-25 00:00:00,0.0,0.0,0.0,9.48,2.39
2023-10-25 01:00:00,0.0,0.0,0.0,9.02,2.42
2023-10-25 02:00:00,0.0,0.0,0.0,8.63,2.5
2023-10-25 03:00:00,0.0,0.0,0.0,8.24,2.57
2023-10-25 04:00:00,0.0,0.0,0.0,7.88,2.69
2023-10-25 05:00:00,0.0,0.0,0.0,7.58,2.83
2023-10-25 06:00:00,38.4,295.75,17.34,7.47,2.93
2023-10-25 07:00:00,235.7,789.11,39.33,10.17,4.03
2023-10-25 08:00:00,439.02,912.8,52.42,13.21,4.35
2023-10-25 09:00:00,605.72,986.64,55.7,16.39,5.02
2023-10-25 10:00:00,718.25,1022.66,56.84,18.71,5.33
2023-10-25 11:00:00,766.42,1036.42,57.06,20.63,5.92
2023-10-25 12:00:00,744.47,1029.33,59.29,21.86,6.38
2023-10-25 13:00:00,657.65,987.22,61.8,22.5,6.58
2023-10-25 14:00:00,511.67,935.45,57.31,22.62,6.45
2023-10-25 15:00:00,319.77,864.0,45.91,22.17,6.01
2023-10-25 16:00:00,110.47,527.46,28.14,20.71,4.47
2023-10-25 17:00:00,0.0,0.0,0.0,16.56,3.27
2023-10-25 18:00:00,0.0,0.0,0.0,15.07,3.39
2023-10-25 19:00:00,0.0,0.0,0.0,14.14,3.36
2023-10-25 20:00:00,0.0,0.0,0.0,13.24,3.28
2023-10-25 21:00:00,0.0,0.0,0.0,12.4,3.15
2023-10-25 22:00:00,0.0,0.0,0.0,11.69,2.94
2023-10-25 23:00:00,0.0,0.0,0.0,11.15,2.64
2023-10-26 00:00:00,0.0,0.0,0.0,10.77,2.32
2023-10-26 01:00:00,0.0,0.0,0.0,10.34,2.09
2023-10-26 02:00:00,0.0,0.0,0.0,9.83,2.09
2023-10-26 03:00:00,0.0,0.0,0.0,9.27,2.25
2023-10-26 04:00:00,0.0,0.0,0.0,8.8,2.38
2023-10-26 05:00:00,0.0,0.0,0.0,8.48,2.43
2023-10-26 06:00:00,35.1,243.27,18.69,8.39,2.42
2023-10-26 07:00:00,227.57,737.35,45.29,11.36,2.81
2023-10-26 08:00:00,429.7,872.54,62.17,14.33,3.14
2023-10-26 09:00:00,596.17,951.1,67.46,18.74,4.83
2023-10-26 10:00:00,709.38,993.51,68.17,21.56,6.16
2023-10-26 11:00:00,758.3,1012.26,67.08,23.44,6.69
2023-10-26 12:00:00,736.4,1004.61,69.01,24.83,6.92
2023-10-26 13:00:00,650.8,962.93,72.11,25.67,6.98
2023-10-26 14:00:00,503.95,905.81,66.69,25.94,6.91
2023-10-26 15:00:00,311.85,822.63,53.17,25.5,6.76
2023-10-26 16:00:00,103.35,468.99,31.7,23.17,4.51
2023-10-26 17:00:00,0.0,0.0,0.0,18.33,3.73
2023-10-26 18:00:00,0.0,0.0,0.0,16.64,3.81
2023-10-26 19:00:00,0.0,0.0,0.0,15.53,3.87
2023-10-26 20:00:00,0.0,0.0,0.0,14.4,3.84
2023-10-26 21:00:00,0.0,0.0,0.0,13.35,3.64
2023-10-26 22:00:00,0.0,0.0,0.0,12.54,3.46
2023-10-26 23:00:00,0.0,0.0,0.0,12.0,3.6
2023-10-27 00:00:00,0.0,0.0,0.0,11.56,3.82
2023-10-27 01:00:00,0.0,0.0,0.0,11.04,3.86
2023-10-27 02:00:00,0.0,0.0,0.0,10.49,3.75
2023-10-27 03:00:00,0.0,0.0,0.0,9.97,3.6
2023-10-27 04:00:00,0.0,0.0,0.0,9.61,3.47
2023-10-27 05:00:00,0.0,0.0,0.0,9.54,3.58
2023-10-27 06:00:00,31.55,198.51,19.89,9.55,3.58
2023-10-27 07:00:00,213.02,646.49,61.0,11.4,4.38
2023-10-27 08:00:00,406.25,748.61,100.57,13.98,4.07
2023-10-27 09:00:00,569.15,787.53,133.27,17.79,4.75
2023-10-27 10:00:00,677.75,897.25,111.0,20.46,5.2
2023-10-27 11:00:00,686.55,666.43,339.69,22.2,5.35
2023-10-27 12:00:00,602.03,396.62,320.88,23.4,5.41
2023-10-27 13:00:00,543.3,418.6,305.25,24.12,5.69
2023-10-27 14:00:00,387.1,273.97,247.1,24.28,5.91
2023-10-27 15:00:00,228.9,293.23,144.69,23.78,5.76
2023-10-27 16:00:00,74.38,184.84,51.4,22.43,4.76
2023-10-27 17:00:00,0.0,0.0,0.0,18.64,3.09
2023-10-27 18:00:00,0.0,0.0,0.0,17.63,3.01
2023-10-27 19:00:00,0.0,0.0,0.0,17.35,2.81
2023-10-27 20:00:00,0.0,0.0,0.0,16.79,2.64
2023-10-27 21:00:00,0.0,0.0,0.0,16.15,2.58
2023-10-27 22:00:00,0.0,0.0,0.0,15.68,2.6
2023-10-27 23:00:00,0.0,0.0,0.0,15.41,2.57
2023-10-28 00:00:00,0.0,0.0,0.0,14.79,2.49
2023-10-28 01:00:00,0.0,0.0,0.0,13.98,2.31
2023-10-28 02:00:00,0.0,0.0,0.0,13.63,2.12
2023-10-28 03:00:00,0.0,0.0,0.0,13.24,1.96
2023-10-28 04:00:00,0.0,0.0,0.0,12.9,1.89
2023-10-28 05:00:00,0.0,0.0,0.0,12.81,1.87
2023-10-28 06:00:00,18.12,2.17,18.41,12.87,1.91
2023-10-28 07:00:00,125.72,14.67,112.24,14.67,2.18
2023-10-28 08:00:00,243.95,31.37,204.5,16.85,3.39
2023-10-28 09:00:00,353.45,48.02,289.96,19.82,4.34
2023-10-28 10:00:00,472.48,109.37,340.83,22.05,5.22
2023-10-28 11:00:00,426.1,17.06,355.72,23.63,5.98
2023-10-28 12:00:00,423.85,20.77,356.16,25.11,7.16
2023-10-28 13:00:00,267.12,7.97,229.17,25.81,8.07
2023-10-28 14:00:00,200.62,10.59,169.72,25.81,8.33
2023-10-28 15:00:00,114.35,5.11,99.25,25.21,7.92
2023-10-28 16:00:00,33.2,0.0,29.96,23.51,5.49
2023-10-28 17:00:00,0.0,0.0,0.0,19.54,3.24
2023-10-28 18:00:00,0.0,0.0,0.0,18.09,2.79
2023-10-28 19:00:00,0.0,0.0,0.0,17.09,2.47
2023-10-28 20:00:00,0.0,0.0,0.0,16.23,2.21
2023-10-28 21:00:00,0.0,0.0,0.0,15.6,1.92
2023-10-28 22:00:00,0.0,0.0,0.0,15.16,1.53
2023-10-28 23:00:00,0.0,0.0,0.0,14.88,1.12
2023-10-29 00:00:00,0.0,0.0,0.0,14.62,0.83
2023-10-29 01:00:00,0.0,0.0,0.0,14.56,0.59
2023-10-29 02:00:00,0.0,0.0,0.0,14.35,0.53
2023-10-29 03:00:00,0.0,0.0,0.0,14.12,0.67
2023-10-29 04:00:00,0.0,0.0,0.0,13.56,1.12
2023-10-29 05:00:00,0.0,0.0,0.0,12.89,1.49
2023-10-29 06:00:00,15.73,2.27,15.97,12.68,1.48
2023-10-29 07:00:00,108.85,8.47,94.78,13.96,1.26
2023-10-29 08:00:00,233.7,99.6,185.41,15.99,0.88
2023-10-29 09:00:00,329.95,130.38,242.79,19.99,3.2
2023-10-29 10:00:00,560.33,507.65,249.62,22.6,5.07
2023-10-29 11:00:00,693.1,764.29,160.05,24.5,5.77
2023-10-29 12:00:00,674.47,760.87,160.97,25.98,6.28
2023-10-29 13:00:00,534.7,618.89,189.52,26.82,6.76
2023-10-29 14:00:00,402.92,463.01,192.27,27.07,7.39
2023-10-29 15:00:00,238.27,367.36,134.02,26.56,7.97
2023-10-29 16:00:00,68.03,108.27,55.65,24.7,7.05
2023-10-29 17:00:00,0.0,0.0,0.0,21.37,5.45
2023-10-29 18:00:00,0.0,0.0,0.0,19.93,5.28
2023-10-29 19:00:00,0.0,0.0,0.0,18.65,4.86
2023-10-29 20:00:00,0.0,0.0,0.0,17.7,4.72
2023-10-29 21:00:00,0.0,0.0,0.0,17.03,4.83
2023-10-29 22:00:00,0.0,0.0,0.0,16.51,4.92
2023-10-29 23:00:00,0.0,0.0,0.0,16.02,4.89
2023-10-30 00:00:00,0.0,0.0,0.0,15.68,4.96
2023-10-30 01:00:00,0.0,0.0,0.0,15.18,4.92
2023-10-30 02:00:00,0.0,0.0,0.0,14.47,4.61
2023-10-30 03:00:00,0.0,0.0,0.0,13.75,4.24
2023-10-30 04:00:00,0.0,0.0,0.0,13.44,3.98
2023-10-30 05:00:00,0.0,0.0,0.0,13.19,3.76
2023-10-30 06:00:00,19.17,19.07,22.19,13.64,3.57
2023-10-30 07:00:00,157.55,174.19,113.54,14.21,3.66
2023-10-30 08:00:00,329.7,295.3,217.36,16.2,5.56
2023-10-30 09:00:00,498.05,502.62,214.78,18.71,6.43
2023-10-30 10:00:00,655.78,826.7,132.32,20.78,6.66
2023-10-30 11:00:00,698.2,846.46,130.42,22.09,7.21
2023-10-30 12:00:00,669.55,792.73,143.89,22.8,7.43
2023-10-30 13:00:00,551.6,574.83,204.3,23.06,7.7
2023-10-30 14:00:00,385.65,463.15,179.33,22.84,7.79
2023-10-30 15:00:00,216.65,270.27,131.93,22.42,7.27
2023-10-30 16:00:00,59.38,103.16,44.91,21.61,5.8
2023-10-30 17:00:00,0.0,0.0,0.0,18.63,3.07
2023-10-30 18:00:00,0.0,0.0,0.0,17.57,2.81
2023-10-30 19:00:00,0.0,0.0,0.0,17.15,2.67
2023-10-30 20:00:00,0.0,0.0,0.0,16.71,2.56
2023-10-30 21:00:00,0.0,0.0,0.0,16.06,2.66
2023-10-30 22:00:00,0.0,0.0,0.0,14.99,2.72
2023-10-30 23:00:00,0.0,0.0,0.0,14.27,2.41
2023-10-31 00:00:00,0.0,0.0,0.0,13.92,2.01
2023-10-31 01:00:00,0.0,0.0,0.0,13.55,1.81
2023-10-31 02:00:00,0.0,0.0,0.0,13.29,1.73
2023-10-31 03:00:00,0.0,0.0,0.0,13.23,1.71
2023-10-31 04:00:00,0.0,0.0,0.0,12.9,1.82
2023-10-31 05:00:00,0.0,0.0,0.0,12.61,1.93
2023-10-31 06:00:00,17.12,12.71,19.99,12.34,2.08
2023-10-31 07:00:00,149.43,176.94,108.98,14.17,2.64
2023-10-31 08:00:00,305.92,320.76,172.7,17.0,3.15
2023-10-31 09:00:00,457.23,428.27,213.25,20.92,3.63
2023-10-31 10:00:00,534.65,483.2,218.75,23.51,4.4
2023-10-31 11:00:00,569.03,455.83,238.32,25.47,5.17
2023-10-31 12:00:00,538.15,261.79,325.99,26.78,5.94
2023-10-31 13:00:00,467.08,270.83,293.23,27.03,6.45
2023-10-31 14:00:00,341.02,197.95,252.38,26.51,6.31
2023-10-31 15:00:00,190.18,114.08,152.37,25.69,5.32
2023-10-31 16:00:00,53.22,26.13,46.55,23.75,3.39
2023-10-31 17:00:00,0.0,0.0,0.0,20.32,3.05
2023-10-31 18:00:00,0.0,0.0,0.0,19.11,3.05
2023-10-31 19:00:00,0.0,0.0,0.0,18.44,3.47
2023-10-31 20:00:00,0.0,0.0,0.0,18.05,3.94
2023-10-31 21:00:00,0.0,0.0,0.0,17.77,4.14
2023-10-31 22:00:00,0.0,0.0,0.0,17.72,4.01
2023-10-31 23:00:00,0.0,0.0,0.0,17.2,3.63
2023-11-01 00:00:00,0.0,0.0,0.0,16.46,3.13
2023-11-01 01:00:00,0.0,0.0,0.0,15.95,2.82
2023-11-01 02:00:00,0.0,0.0,0.0,15.6,2.79
2023-11-01 03:00:00,0.0,0.0,0.0,15.3,2.99
2023-11-01 04:00:00,0.0,0.0,0.0,15.06,3.27
2023-11-01 05:00:00,0.0,0.0,0.0,14.87,3.47
2023-11-01 06:00:00,16.5,2.05,19.27,14.61,3.6
2023-11-01 07:00:00,142.98,79.92,122.64,15.52,4.11
2023-11-01 08:00:00,290.98,162.79,217.08,16.96,4.52
2023-11-01 09:00:00,430.02,236.4,276.01,19.28,4.53
2023-11-01 10:00:00,544.17,380.01,289.48,21.17,4.69
2023-11-01 11:00:00,561.65,276.23,345.62,22.69,4.98
2023-11-01 12:00:00,567.1,300.0,366.07,23.62,5.41
2023-11-01 13:00:00,505.98,414.23,340.17,23.88,5.85
2023-11-01 14:00:00,362.05,170.37,267.2,23.6,6.07
2023-11-01 15:00:00,205.75,133.39,169.62,22.84,5.91
2023-11-01 16:00:00,56.75,56.52,52.12,21.5,4.6
2023-11-01 17:00:00,0.0,0.0,0.0,18.53,2.86
2023-11-01 18:00:00,0.0,0.0,0.0,16.85,2.74
2023-11-01 19:00:00,0.0,0.0,0.0,15.61,2.61
2023-11-01 20:00:00,0.0,0.0,0.0,14.91,2.4
2023-11-01 21:00:00,0.0,0.0,0.0,14.48,2.18
2023-11-01 22:00:00,0.0,0.0,0.0,14.06,2.03
2023-11-01 23:00:00,0.0,0.0,0.0,13.57,2.05
2023-11-02 00:00:00,0.0,0.0,0.0,13.06,2.19
2023-11-02 01:00:00,0.0,0.0,0.0,12.6,2.36
2023-11-02 02:00:00,0.0,0.0,0.0,12.17,2.5
2023-11-02 03:00:00,0.0,0.0,0.0,11.76,2.6
2023-11-02 04:00:00,0.0,0.0,0.0,11.3,2.65
2023-11-02 05:00:00,0.0,0.0,0.0,10.86,2.72
2023-11-02 06:00:00,20.65,64.84,18.14,10.48,2.82
2023-11-02 07:00:00,190.73,551.42,65.56,12.76,3.4
2023-11-02 08:00:00,390.2,767.61,87.47,15.76,4.17
2023-11-02 09:00:00,556.65,867.23,94.75,19.71,5.21
2023-11-02 10:00:00,670.72,919.04,96.33,23.93,8.05
2023-11-02 11:00:00,720.62,951.29,92.36,25.92,9.34
2023-11-02 12:00:00,690.08,862.52,127.71,26.98,9.98
2023-11-02 13:00:00,601.47,824.77,122.88,27.43,10.35
2023-11-02 14:00:00,453.85,766.32,101.29,27.22,10.5
2023-11-02 15:00:00,264.42,609.13,79.78,26.33,10.09
2023-11-02 16:00:00,67.28,233.27,37.34,24.19,8.3
2023-11-02 17:00:00,0.0,0.0,0.0,20.45,6.45
2023-11-02 18:00:00,0.0,0.0,0.0,18.02,5.82
2023-11-02 19:00:00,0.0,0.0,0.0,16.18,5.16
2023-11-02 20:00:00,0.0,0.0,0.0,14.96,4.98
2023-11-02 21:00:00,0.0,0.0,0.0,14.02,4.94
2023-11-02 22:00:00,0.0,0.0,0.0,13.43,5.01
2023-11-02 23:00:00,0.0,0.0,0.0,13.18,5.26
2023-11-03 00:00:00,0.0,0.0,0.0,12.92,5.72
2023-11-03 01:00:00,0.0,0.0,0.0,12.65,6.04
2023-11-03 02:00:00,0.0,0.0,0.0,12.37,5.75
2023-11-03 03:00:00,0.0,0.0,0.0,12.05,5.34
2023-11-03 04:00:00,0.0,0.0,0.0,11.85,5.2
2023-11-03 05:00:00,0.0,0.0,0.0,11.89,5.42
2023-11-03 06:00:00,20.95,171.38,14.77,12.07,5.85
2023-11-03 07:00:00,169.73,524.61,63.8,12.96,6.34
2023-11-03 08:00:00,323.4,485.59,136.68,14.77,8.02
2023-11-03 09:00:00,447.05,485.82,210.38,16.75,9.8
2023-11-03 10:00:00,551.85,321.16,341.06,18.44,10.35
2023-11-03 11:00:00,582.72,504.72,256.25,19.9,10.49
2023-11-03 12:00:00,654.72,864.77,122.53,20.78,11.07
2023-11-03 13:00:00,540.72,794.54,115.92,20.89,10.97
2023-11-03 14:00:00,399.38,660.88,128.68,20.49,11.22
2023-11-03 15:00:00,229.43,436.97,111.89,19.04,11.2
2023-11-03 16:00:00,56.85,147.75,39.54,17.18,10.31
2023-11-03 17:00:00,0.0,0.0,0.0,15.17,7.9
2023-11-03 18:00:00,0.0,0.0,0.0,13.62,5.83
2023-11-03 19:00:00,0.0,0.0,0.0,12.68,5.18
2023-11-03 20:00:00,0.0,0.0,0.0,11.97,4.95
2023-11-03 21:00:00,0.0,0.0,0.0,11.3,4.8
2023-11-03 22:00:00,0.0,0.0,0.0,10.59,4.56
2023-11-03 23:00:00,0.0,0.0,0.0,9.98,4.43
2023-11-04 00:00:00,0.0,0.0,0.0,9.59,4.52
2023-11-04 01:00:00,0.0,0.0,0.0,9.3,4.66
2023-11-04 02:00:00,0.0,0.0,0.0,9.18,4.87
2023-11-04 03:00:00,0.0,0.0,0.0,9.14,4.98
2023-11-04 04:00:00,0.0,0.0,0.0,8.94,4.82
2023-11-04 05:00:00,0.0,0.0,0.0,8.57,4.23
2023-11-04 06:00:00,21.5,185.83,12.67,8.36,3.93
2023-11-04 07:00:00,195.15,711.8,39.71,8.78,4.18
2023-11-04 08:00:00,391.23,889.46,50.5,10.52,4.74
2023-11-04 09:00:00,552.4,955.55,54.62,13.2,4.71
2023-11-04 10:00:00,661.05,994.87,56.09,16.0,5.08
2023-11-04 11:00:00,707.17,1010.8,56.51,18.98,6.75
2023-11-04 12:00:00,683.0,970.05,68.32,21.83,8.78
2023-11-04 13:00:00,597.55,946.84,67.01,23.48,9.65
2023-11-04 14:00:00,453.8,876.05,65.68,24.27,9.8
2023-11-04 15:00:00,266.85,737.82,53.66,24.28,9.37
2023-11-04 16:00:00,67.97,346.42,27.91,22.67,6.83
2023-11-04 17:00:00,0.0,0.0,0.0,18.75,4.91
2023-11-04 18:00:00,0.0,0.0,0.0,17.46,5.0
2023-11-04 19:00:00,0.0,0.0,0.0,16.41,4.97
2023-11-04 20:00:00,0.0,0.0,0.0,15.21,4.56
2023-11-04 21:00:00,0.0,0.0,0.0,14.02,4.05
2023-11-04 22:00:00,0.0,0.0,0.0,13.11,3.8
2023-11-04 23:00:00,0.0,0.0,0.0,12.32,3.63
2023-11-05 00:00:00,0.0,0.0,0.0,11.66,3.44
2023-11-05 01:00:00,0.0,0.0,0.0,11.1,3.24
2023-11-05 02:00:00,0.0,0.0,0.0,10.64,3.06
2023-11-05 03:00:00,0.0,0.0,0.0,10.24,2.99
2023-11-05 04:00:00,0.0,0.0,0.0,9.86,2.93
2023-11-05 05:00:00,0.0,0.0,0.0,9.49,2.88
2023-11-05 06:00:00,17.2,65.56,15.71,9.16,2.79
2023-11-05 07:00:00,179.02,537.15,62.47,11.39,2.87
2023-11-05 08:00:00,373.3,733.0,88.4,14.02,2.98
2023-11-05 09:00:00,535.72,833.26,98.34,17.72,4.27
2023-11-05 10:00:00,645.38,879.12,104.62,19.9,4.28
2023-11-05 11:00:00,691.42,893.93,107.83,21.82,4.24
2023-11-05 12:00:00,665.95,843.07,124.66,23.26,4.34
2023-11-05 13:00:00,578.83,809.56,118.88,24.18,4.24
2023-11-05 14:00:00,433.88,724.94,109.97,24.6,3.92
2023-11-05 15:00:00,248.27,562.75,82.68,24.37,3.47
2023-11-05 16:00:00,57.58,171.26,36.37,22.09,1.86
2023-11-05 17:00:00,0.0,0.0,0.0,19.29,1.52
2023-11-05 18:00:00,0.0,0.0,0.0,18.05,1.55
2023-11-05 19:00:00,0.0,0.0,0.0,16.76,1.87
2023-11-05 20:00:00,0.0,0.0,0.0,15.31,2.13
2023-11-05 21:00:00,0.0,0.0,0.0,13.87,2.23
2023-11-05 22:00:00,0.0,0.0,0.0,12.61,2.23
2023-11-05 23:00:00,0.0,0.0,0.0,11.54,2.19
2023-11-06 00:00:00,0.0,0.0,0.0,10.64,2.18
2023-11-06 01:00:00,0.0,0.0,0.0,9.81,2.25
2023-11-06 02:00:00,0.0,0.0,0.0,9.02,2.37
2023-11-06 03:00:00,0.0,0.0,0.0,8.38,2.42
2023-11-06 04:00:00,0.0,0.0,0.0,7.98,2.39
2023-11-06 05:00:00,0.0,0.0,0.0,7.92,2.43
2023-11-06 06:00:00,13.2,17.65,15.64,8.23,2.44
2023-11-06 07:00:00,131.57,288.66,73.71,9.37,3.06
2023-11-06 08:00:00,270.35,380.45,129.46,10.93,2.84
2023-11-06 09:00:00,381.25,450.21,171.81,13.16,2.61
2023-11-06 10:00:00,499.52,410.58,252.79,15.46,2.22
2023-11-06 11:00:00,580.17,364.23,335.16,17.6,1.74
2023-11-06 12:00:00,564.53,329.49,347.32,20.03,3.66
2023-11-06 13:00:00,503.15,400.77,286.11,21.24,4.67
2023-11-06 14:00:00,382.7,451.75,193.15,21.89,4.84
2023-11-06 15:00:00,224.43,396.7,114.5,21.67,4.62
2023-11-06 16:00:00,52.45,121.74,39.72,19.39,4.16
2023-11-06 17:00:00,0.0,0.0,0.0,15.84,5.27
2023-11-06 18:00:00,0.0,0.0,0.0,14.08,6.99
2023-11-06 19:00:00,0.0,0.0,0.0,12.21,7.55
2023-11-06 20:00:00,0.0,0.0,0.0,10.88,6.76
2023-11-06 21:00:00,0.0,0.0,0.0,10.02,6.13
2023-11-06 22:00:00,0.0,0.0,0.0,9.28,5.76
2023-11-06 23:00:00,0.0,0.0,0.0,8.56,5.56
2023-11-07 00:00:00,0.0,0.0,0.0,7.95,5.55
2023-11-07 01:00:00,0.0,0.0,0.0,7.45,5.7
2023-11-07 02:00:00,0.0,0.0,0.0,7.03,5.92
2023-11-07 03:00:00,0.0,0.0,0.0,6.64,6.03
2023-11-07 04:00:00,0.0,0.0,0.0,6.35,6.12
2023-11-07 05:00:00,0.0,0.0,0.0,6.05,6.23
2023-11-07 06:00:00,12.48,4.87,15.9,5.86,6.28
2023-11-07 07:00:00,124.4,144.75,90.18,6.47,6.95
2023-11-07 08:00:00,258.0,235.75,168.23,8.55,8.21
2023-11-07 09:00:00,372.55,286.84,212.19,10.79,8.45
2023-11-07 10:00:00,440.98,354.85,218.76,12.67,7.88
2023-11-07 11:00:00,494.4,331.19,255.91,14.26,6.97
2023-11-07 12:00:00,541.92,390.15,282.64,15.38,6.09
2023-11-07 13:00:00,499.75,418.62,263.74,16.03,5.28
2023-11-07 14:00:00,362.7,359.32,203.53,16.14,4.91
2023-11-07 15:00:00,198.07,247.59,123.58,15.7,5.44
2023-11-07 16:00:00,42.03,51.26,38.03,14.49,5.78
2023-11-07 17:00:00,0.0,0.0,0.0,12.06,4.85
2023-11-07 18:00:00,0.0,0.0,0.0,11.14,6.04
2023-11-07 19:00:00,0.0,0.0,0.0,10.1,6.61
2023-11-07 20:00:00,0.0,0.0,0.0,8.93,6.38
2023-11-07 21:00:00,0.0,0.0,0.0,7.87,5.88
2023-11-07 22:00:00,0.0,0.0,0.0,7.05,5.66
2023-11-07 23:00:00,0.0,0.0,0.0,6.38,5.52
2023-11-08 00:00:00,0.0,0.0,0.0,5.82,5.24
2023-11-08 01:00:00,0.0,0.0,0.0,5.37,5.13
2023-11-08 02:00:00,0.0,0.0,0.0,5.0,5.33
2023-11-08 03:00:00,0.0,0.0,0.0,4.61,5.39
2023-11-08 04:00:00,0.0,0.0,0.0,4.24,5.3
2023-11-08 05:00:00,0.0,0.0,0.0,3.94,5.13
2023-11-08 06:00:00,12.77,6.76,13.33,3.87,5.07
2023-11-08 07:00:00,152.25,323.67,81.87,4.95,5.71
2023-11-08 08:00:00,338.35,528.61,130.13,7.41,5.61
